Game Duration,Total Team Gold Earned,Total Team Crowd Control Time,Average Team Account Level,Average Team Champion Mastery,Total Team Kills,Total Team Vision Score,Win
1731,68052,64,236.8,15228.2,35,155,1
1530,42001,59,370.8,9477.2,14,126,0
1530,58209,103,269.6,11898.8,30,149,1
1846,71486,149,407.0,14857.8,45,202,1
1846,54486,139,486.4,12316.6,26,168,0
2091,74333,110,207.8,17971.4,43,216,1
2091,66549,154,297.8,15217.0,26,153,0
1561,44763,77,235.6,10826.4,18,106,0
1561,58545,70,273.8,14011.8,38,154,1
1754,66536,93,226.2,15456.8,43,172,1
1754,59952,143,382.6,14344.6,35,123,0
1247,32124,71,315.8,7914.2,8,92,0
1247,43868,102,337.6,9730.6,25,108,1
1853,56878,114,262.4,13429.8,25,129,0
1853,65822,127,388.6,15655.4,38,180,1
1141,32899,38,478.6,6883.2,10,84,0
1141,45516,37,361.4,8623.2,28,117,1
930,24596,25,415.0,5263.2,7,70,0
930,33864,45,450.6,7140.2,23,60,1
1708,59272,87,458.4,14029.0,26,143,1
1708,49696,83,353.8,11899.6,20,151,0
1376,58751,66,221.2,12026.2,48,145,1
1376,39171,81,420.8,8881.4,18,85,0
1392,43955,48,185.8,10745.0,22,131,1
1392,39034,68,208.4,9244.8,15,124,0
1474,44209,93,414.0,9567.6,16,129,0
1474,50458,75,364.2,11832.8,22,116,1
1862,53679,77,377.6,13303.8,11,179,0
1862,66525,78,384.2,16393.8,19,192,1
2344,72857,104,274.0,17961.0,25,236,0
2344,82857,96,168.2,19995.6,35,285,1
1533,40434,30,463.0,10040.6,5,111,0
1533,57018,66,291.8,13490.0,21,126,1
1146,42952,34,156.6,8576.4,24,113,1
1146,30440,37,171.2,7494.4,8,77,0
2065,57389,153,383.8,13625.0,18,202,0
2065,65725,91,314.4,15612.4,22,224,1
1559,58673,112,399.4,12966.8,36,131,1
1559,50504,89,279.2,11196.8,19,153,0
1216,36091,74,260.0,7950.4,14,82,0
1216,43450,50,262.4,9686.2,27,92,1
1861,64018,147,440.6,14153.0,40,164,0
1861,59217,147,346.0,14241.8,23,158,1
1281,38377,43,444.2,9073.4,18,87,1
1281,36262,74,201.6,8984.2,6,92,0
1748,62826,122,232.2,14269.2,32,144,1
1748,57127,87,422.0,13296.4,24,182,0
931,27840,64,490.0,5948.0,9,58,0
931,33864,54,116.6,6700.0,19,72,1
1861,66536,120,224.2,15264.4,40,182,1
1861,60963,103,548.6,14562.0,26,136,0
1843,66019,92,419.0,14927.4,41,213,1
1843,55830,87,368.6,12183.2,21,163,0
1453,50340,78,331.6,11192.4,27,145,1
1453,42722,90,349.2,9661.4,14,123,0
1211,49197,76,283.2,9549.8,32,114,1
1211,36281,83,357.0,7416.0,16,78,0
1329,46796,169,224.2,10352.0,29,112,1
1329,41455,79,374.2,8690.8,16,96,0
1751,65161,105,224.2,14389.0,35,183,1
1751,58275,128,457.4,12520.2,28,164,0
1952,62107,113,451.6,14883.2,31,220,0
1952,67861,110,305.0,15412.2,36,183,1
1564,51501,81,315.8,11462.0,29,129,0
1564,59958,81,199.8,13151.4,38,131,1
1210,38893,48,301.6,8759.2,20,103,1
1210,35599,60,246.2,7726.0,13,91,0
1361,46384,56,412.6,11028.8,25,121,1
1361,41025,76,257.6,8818.2,11,123,0
1576,48555,66,195.4,11376.6,17,119,0
1576,60134,43,318.2,13453.4,33,157,1
1779,57238,75,281.6,13070.8,35,157,0
1779,63532,92,243.2,14247.0,40,167,1
1728,59471,72,408.6,13370.2,31,146,0
1728,62910,137,231.4,13734.0,43,148,1
1932,65351,107,172.4,14587.6,32,176,1
1932,63623,102,257.0,13450.2,30,156,0
1278,35793,43,342.6,8248.2,11,88,0
1278,52229,49,258.4,10446.2,29,130,1
1755,50517,119,278.0,11998.6,18,162,0
1755,63710,80,249.0,13705.8,41,172,1
1387,56801,60,356.4,12376.6,40,111,1
1387,41320,47,472.6,9564.4,15,99,0
1832,58081,88,105.2,12796.6,26,191,0
1832,70854,63,265.6,16045.2,38,225,1
1392,38166,73,223.8,7914.4,12,125,0
1392,45682,123,268.6,10471.0,27,155,1
1432,47248,87,325.2,10115.2,26,140,0
1432,54792,43,277.0,12442.4,30,107,1
1745,60115,102,320.4,14732.4,24,165,1
1745,53377,110,338.6,11850.2,19,192,0
1662,60705,53,316.2,14630.8,29,138,1
1662,47208,48,170.4,11368.0,18,122,0
1721,63452,95,379.2,13743.2,37,188,1
1721,49229,153,345.0,11974.2,17,123,0
1528,40005,65,371.2,9456.6,14,109,0
1528,54573,64,384.8,12467.4,21,156,1
1720,50361,74,298.2,11604.8,18,151,0
1720,66036,45,174.6,15011.2,33,192,1
1265,54142,86,346.2,9566.6,35,95,1
1265,38953,59,305.6,7492.6,15,99,0
1554,45905,94,371.6,10444.4,19,142,0
1554,54991,76,227.2,12985.2,26,162,1
1416,56678,81,333.2,12573.8,34,122,1
1416,42721,74,434.0,10019.0,21,101,0
1980,62938,104,366.0,14939.8,26,200,0
1980,73762,77,351.0,17251.2,34,253,1
202,4564,7,462.8,718.8,0,1,0
202,5775,1,275.0,975.6,1,2,1
1616,64402,168,203.2,14197.2,38,132,1
1616,51750,177,235.4,12038.8,28,169,0
1919,70540,86,401.2,16119.8,35,177,1
1919,65572,162,267.0,14670.6,34,225,0
1464,41408,83,502.4,8898.4,17,73,0
1464,54226,114,318.4,11886.4,25,137,1
969,38434,75,337.6,7636.4,26,76,1
969,28454,80,425.8,6329.2,12,71,0
1815,55443,92,437.6,13638.4,22,162,0
1815,62777,152,161.2,15597.6,36,159,1
2042,66923,161,452.0,15367.2,36,187,0
2042,67433,115,248.6,16446.6,34,193,1
1734,51609,66,414.0,11892.0,20,167,0
1734,58463,66,155.8,13774.8,26,147,1
1957,62611,133,263.2,13238.6,28,208,0
1957,67375,101,230.6,15546.6,37,245,1
1472,53233,125,453.0,11263.2,33,110,1
1472,44515,98,169.6,9041.2,22,100,0
1130,29253,55,242.6,6298.4,10,64,0
1130,47113,59,185.4,9192.2,34,90,1
1158,30012,78,475.0,6821.0,9,50,0
1158,43968,65,246.0,8907.2,29,98,1
1865,59831,157,577.0,13057.8,35,196,0
1865,67717,102,291.2,14828.6,37,171,1
1485,42472,55,393.4,9501.6,15,97,0
1485,55444,86,158.8,12980.6,37,139,1
1676,51555,45,484.2,12059.4,22,87,0
1676,61396,91,339.8,14457.8,37,122,1
1712,66208,59,105.0,15168.8,40,190,1
1712,51689,96,324.0,11925.8,28,116,0
1345,38291,76,441.6,8840.0,11,114,0
1345,45371,40,115.8,10376.4,23,94,1
1640,51372,95,184.0,11861.4,19,164,0
1640,59008,92,453.6,13189.2,33,134,1
1400,40969,85,410.6,8849.8,16,115,0
1400,51537,102,165.2,11481.4,31,155,1
1107,41658,48,262.6,8237.2,29,81,1
1107,30619,54,407.6,6941.6,12,62,0
1488,43175,50,326.6,10163.4,14,92,0
1488,54236,100,323.6,12333.4,27,130,1
1015,41685,56,346.4,8139.2,32,63,1
1015,29542,53,367.6,6458.4,12,60,0
1749,67171,61,245.0,15024.4,39,167,1
1749,52093,115,367.2,12930.6,20,144,0
1365,41216,81,446.8,9376.8,20,95,0
1365,51408,96,521.4,11255.2,31,123,1
1714,57226,64,403.6,13895.2,26,180,1
1714,52783,103,345.2,11734.0,28,200,0
1749,67171,61,245.0,15024.4,39,167,1
1749,52093,115,367.2,12930.6,20,144,0
1448,37356,47,202.0,9410.2,9,119,0
1448,51336,72,376.2,12188.0,29,153,1
2040,66031,96,411.6,15119.0,43,189,0
2040,69770,105,189.2,15917.2,38,302,1
1459,42677,61,361.6,9533.0,15,124,0
1459,46584,65,208.4,11437.0,20,111,1
1490,45310,48,306.0,9746.6,18,128,0
1490,57137,44,282.4,12348.4,25,129,1
2003,60118,62,367.0,14286.8,19,214,0
2003,69720,90,263.6,16604.6,35,206,1
1133,28590,84,257.8,6260.8,7,100,0
1133,42924,59,204.0,8656.0,30,81,1
1690,62526,106,227.0,14187.8,29,198,1
1690,52273,163,254.4,12556.4,13,144,0
1496,42349,46,393.8,9922.4,10,113,0
1496,48723,57,408.2,11564.8,22,141,1
1733,50840,132,469.6,11951.8,14,208,0
1733,58300,144,483.0,12500.0,28,190,1
2068,63864,120,406.6,14033.8,27,202,0
2068,72042,143,381.4,15885.2,39,242,1
1437,56576,72,354.0,12109.6,33,141,1
1437,43818,64,390.0,9396.4,18,105,0
1550,56206,70,351.8,12526.2,26,148,1
1550,43656,65,296.2,10041.6,11,108,0
1513,41949,81,447.4,9763.0,11,134,0
1513,53427,95,279.2,12326.6,19,145,1
1954,68600,118,304.0,16332.8,34,215,0
1954,65069,143,353.4,13900.4,35,184,1
960,31104,32,188.0,6677.2,15,59,1
960,24046,64,423.6,5546.8,6,44,0
1331,38790,87,415.2,9048.4,13,113,0
1331,45583,71,433.4,10158.0,20,112,1
963,33016,39,343.4,7198.2,21,51,1
963,24940,31,476.6,5718.0,4,40,0
2047,73012,100,353.8,15730.6,34,245,1
2047,64565,154,422.0,15563.8,27,245,0
1698,60643,105,427.4,13740.8,34,138,1
1698,55219,94,466.0,12427.4,23,129,0
1381,42249,133,298.8,8441.6,17,120,0
1381,48088,95,236.2,11236.0,31,119,1
1154,47926,80,292.0,9456.6,33,87,1
1154,31251,95,436.0,6983.4,10,53,0
1296,48650,92,474.6,9977.2,28,113,1
1296,31586,74,292.0,7685.4,7,98,0
1670,53739,120,185.4,11491.4,32,157,1
1670,46999,105,409.8,10046.2,18,150,0
1735,51143,60,238.2,11384.4,23,95,0
1735,64665,113,385.8,14355.4,44,165,1
1736,50597,61,345.4,11605.2,10,159,0
1736,59927,102,141.6,14522.2,31,190,1
1422,54062,92,520.6,12401.2,31,109,1
1422,46244,39,262.8,10859.8,24,119,0
1266,34551,63,290.4,7681.0,14,94,0
1266,47205,60,255.2,9912.0,36,109,1
1904,61950,70,316.2,14998.0,19,207,1
1904,52565,96,341.8,13035.8,6,159,0
991,23892,21,472.8,6266.0,3,70,0
991,32805,39,246.4,7243.6,10,71,1
1165,31669,51,253.0,7347.2,9,61,0
1165,41549,44,314.6,8913.4,23,100,1
1669,50732,118,347.6,11403.0,22,92,0
1669,70066,117,594.2,13954.2,43,222,1
1830,64965,65,297.2,15837.4,33,142,1
1830,54867,57,264.8,13363.8,18,129,0
1632,54498,46,226.0,11492.8,30,149,1
1632,49005,127,342.2,11117.2,17,148,0
1720,60661,119,192.8,14099.0,40,174,0
1720,69136,77,145.0,15625.2,49,140,1
1530,53100,73,340.2,12116.4,30,153,1
1530,43724,89,308.4,9614.4,14,116,0
1971,69164,108,405.8,17033.6,41,144,1
1971,67981,328,231.8,16299.8,40,157,0
1871,60278,110,327.8,14132.2,32,185,1
1871,56356,109,346.0,12960.4,19,186,0
1422,42665,77,428.4,9810.6,15,86,0
1422,51550,98,353.0,11785.8,29,102,1
1537,46135,98,290.4,10334.4,19,156,0
1537,52243,243,433.4,12104.4,33,150,1
1383,42304,26,274.6,9700.0,19,90,0
1383,54469,53,146.4,11863.0,33,130,1
1927,75486,109,598.0,17168.4,42,197,1
1927,61558,124,332.0,14981.6,30,170,0
1703,51133,85,214.8,12604.4,21,136,0
1703,59422,87,346.6,14099.2,32,185,1
1456,60174,86,402.6,12458.4,41,120,1
1456,40774,85,247.4,9752.0,17,91,0
2007,69848,117,242.0,16453.4,37,265,1
2007,68649,154,429.0,15837.8,32,206,0
1779,61057,140,600.8,13880.0,28,151,1
1779,52060,86,264.0,11673.4,21,128,0
1766,58058,274,309.2,13094.2,25,153,0
1766,61601,92,397.0,14466.0,34,177,1
1308,47761,63,258.4,9931.4,30,84,1
1308,33986,56,312.6,7895.4,10,64,0
2081,63215,58,437.0,14681.6,24,182,0
2081,73201,131,273.0,18150.0,34,187,1
1738,54559,107,322.0,11833.8,23,166,0
1738,65535,104,264.4,15157.4,41,147,1
1809,60176,147,310.0,13972.6,29,141,1
1809,57447,82,182.8,13574.8,27,211,0
1688,55344,84,340.4,11951.0,21,145,0
1688,63672,118,284.6,14896.0,36,161,1
1673,63088,140,391.4,13421.2,39,134,1
1673,55580,155,352.6,11620.4,31,151,0
2042,66923,161,452.0,15367.2,36,187,0
2042,67433,115,248.6,16446.6,34,193,1
1419,60110,75,365.8,12406.2,41,84,1
1419,39797,75,298.4,8937.8,14,68,0
1381,34307,104,423.0,8390.4,9,103,0
1381,53140,98,264.8,11694.8,32,116,1
1511,55092,60,346.2,13647.2,33,165,1
1511,41462,109,418.0,10270.6,12,121,0
1428,37073,101,154.0,8268.0,8,119,0
1428,53127,86,361.4,10806.4,30,147,1
1614,61242,80,227.0,13219.6,39,143,1
1614,50886,70,344.4,10330.8,23,125,0
2112,63006,86,292.6,13538.6,25,228,0
2112,68631,106,384.8,15667.0,29,213,1
1534,61799,120,191.6,13502.6,42,157,1
1534,46216,104,286.6,10938.4,23,115,0
1677,57521,77,372.2,13461.8,27,229,1
1677,48815,113,444.4,11117.6,14,113,0
1707,50299,86,320.6,11397.8,21,166,0
1707,56801,117,385.2,13620.2,32,199,1
1301,35988,61,479.2,8011.2,16,65,0
1301,48406,53,241.2,9423.2,31,94,1
1537,46135,98,290.4,10334.4,19,156,0
1537,52243,243,433.4,12104.4,33,150,1
1685,62769,133,144.8,14060.4,43,170,1
1685,56514,95,320.8,12372.2,32,166,0
1407,51759,76,181.4,10711.6,31,119,1
1407,42292,78,266.6,8971.0,14,116,0
1044,38670,59,283.2,7222.4,26,88,1
1044,28899,50,137.6,6116.2,9,70,0
1589,55252,90,346.4,13668.0,23,150,1
1589,43529,70,322.6,11129.2,13,132,0
2379,71138,74,455.8,17739.8,21,241,0
2379,77272,86,451.0,18849.6,32,291,1
1478,44284,116,393.2,10053.4,23,92,0
1478,62470,102,519.0,12727.2,54,136,1
963,33016,39,343.4,7198.2,21,51,1
963,24940,31,476.6,5718.0,4,40,0
1771,64974,86,523.4,14941.0,34,176,1
1771,57308,108,326.0,12559.0,33,180,0
1701,51675,129,565.4,11735.4,22,156,0
1701,61644,121,607.8,13639.0,36,203,1
2058,65566,85,528.0,15664.0,26,209,0
2058,72747,61,396.8,17074.6,33,235,1
2342,69920,169,338.4,16549.2,29,200,1
2342,78362,154,373.6,17708.4,30,237,0
1202,52608,89,275.2,9583.8,46,58,1
1202,36316,87,385.8,7804.0,21,73,0
1780,59203,174,377.6,13538.0,39,132,0
1780,66068,109,322.8,14498.2,38,195,1
1819,55266,84,275.0,13238.4,15,163,0
1819,67161,72,237.4,16355.6,30,194,1
1607,50439,111,245.0,11393.0,23,105,0
1607,59907,148,304.8,12691.2,41,179,1
1385,54391,51,429.8,11275.8,31,96,1
1385,41555,91,370.0,9916.8,23,98,0
1704,55372,150,350.2,12954.8,25,163,1
1704,48856,80,319.6,10875.8,20,154,0
1743,50667,123,446.4,11599.0,18,159,0
1743,64564,42,340.8,14410.2,30,187,1
1783,61575,86,140.8,13686.2,24,161,0
1783,67447,131,448.8,15947.0,44,191,1
1208,43911,115,430.4,8318.6,29,76,1
1208,38224,88,510.0,7849.2,17,60,0
2044,72469,123,437.6,17443.8,42,231,1
2044,72895,109,343.6,16586.8,43,231,0
2047,72590,133,509.6,18060.2,42,222,1
2047,63543,116,482.4,15208.8,28,234,0
1539,42902,73,499.8,9677.6,12,168,0
1539,56051,113,319.6,12918.0,31,165,1
1716,45481,85,550.0,10714.4,16,148,0
1716,63015,102,316.6,14859.2,33,169,1
1374,37934,78,338.2,8815.4,12,101,0
1374,49887,88,505.6,11350.0,25,137,1
1699,53784,76,346.8,12101.0,25,147,0
1699,65955,130,308.0,14507.6,45,176,1
1351,43257,99,411.8,9203.4,23,143,0
1351,47803,93,228.2,10899.8,31,129,1
1607,55179,127,418.4,12997.4,35,151,1
1607,51351,95,390.0,11490.4,19,160,0
1637,56937,135,133.4,13248.0,36,166,1
1637,44524,76,496.8,10391.4,9,122,0
1903,57562,90,386.2,12829.8,23,141,0
1903,64668,114,583.4,14248.8,35,220,1
969,37320,45,349.6,7273.0,23,63,1
969,24280,53,446.8,5135.8,7,41,0
912,24401,43,384.2,5645.4,6,56,0
912,32467,28,219.4,6744.0,21,83,1
1125,35539,35,394.4,7709.2,13,98,0
1125,37450,60,439.8,8469.4,18,83,1
905,20506,32,241.6,4681.4,3,43,0
905,35150,19,353.8,6890.8,16,69,1
1254,45096,180,364.8,9698.8,26,104,1
1254,34732,38,312.4,7831.8,11,118,0
1378,53536,59,389.8,11962.8,37,150,1
1378,39520,25,506.6,9165.8,13,80,0
1361,41295,67,441.6,9296.4,10,110,0
1361,48578,77,204.0,10850.0,24,124,1
912,21919,33,216.2,5484.4,1,63,0
912,31363,62,301.6,6667.4,15,61,1
1426,56748,120,224.6,12777.4,39,95,1
1426,42809,52,296.2,9899.8,22,118,0
1213,43329,45,328.8,9946.4,22,96,1
1213,35277,44,290.2,8625.4,15,86,0
1206,49279,29,241.8,9816.0,34,92,1
1206,34804,58,261.6,7044.6,12,86,0
1348,34763,44,340.8,8238.6,10,95,0
1348,46978,108,258.2,10593.6,31,152,1
970,27993,73,173.2,6507.4,10,71,0
970,33846,28,292.4,7316.8,19,55,1
1842,64464,100,405.0,14828.0,39,138,1
1842,55795,81,206.4,13855.2,18,140,0
1388,39687,62,255.0,9086.0,16,112,0
1388,47088,83,305.6,10790.6,16,129,1
1782,58791,45,387.8,12383.8,29,176,0
1782,59614,92,183.2,13257.4,27,188,1
1939,61353,81,376.2,13357.4,31,155,0
1939,62730,88,532.2,14836.4,30,183,1
1689,57459,87,229.2,13753.2,22,188,1
1689,46525,97,365.2,11718.4,17,132,0
1358,43281,57,173.2,8952.4,18,118,0
1358,55382,106,259.2,12204.8,40,103,1
1369,44716,58,226.4,9905.0,27,98,0
1369,56755,55,254.0,12560.4,33,98,1
1821,67847,74,363.0,14716.6,46,152,1
1821,69413,135,216.0,13801.4,45,132,0
1144,32320,62,534.6,6869.0,20,75,0
1144,47010,51,384.2,9469.0,36,87,1
1587,50780,103,344.2,10197.2,31,131,0
1587,57242,79,338.4,12657.0,36,157,1
1215,45357,69,219.6,9927.8,28,110,1
1215,33000,22,304.2,7532.8,8,80,0
1852,64999,103,335.0,15705.4,45,204,1
1852,53480,91,401.2,13372.4,20,148,0
1749,67171,61,245.0,15024.4,39,167,1
1749,52093,115,367.2,12930.6,20,144,0
1288,46095,86,275.4,10519.8,29,104,1
1288,38402,41,426.4,8176.4,14,83,0
1392,38501,48,395.2,8629.2,14,98,0
1392,49030,141,428.2,9930.0,27,143,1
1474,44209,93,414.0,9567.6,16,129,0
1474,50458,75,364.2,11832.8,22,116,1
1981,67950,185,186.4,15730.4,37,173,0
1981,72502,126,407.6,16644.8,43,180,1
1358,51546,91,377.4,11495.8,34,117,1
1358,40552,197,329.6,8974.0,14,106,0
1635,59649,170,373.0,14317.6,33,184,1
1635,49763,100,333.2,11624.4,17,131,0
1840,63531,125,314.0,14750.6,37,215,0
1840,63484,98,372.0,14637.0,38,192,1
1806,54978,88,173.8,12868.6,19,140,0
1806,70315,140,478.2,16452.0,45,178,1
1861,68384,118,309.2,16438.8,41,233,1
1861,56593,91,422.0,13851.6,23,122,0
1462,50779,91,231.8,11366.4,27,136,1
1462,41128,130,522.2,9145.0,18,125,0
2160,76158,385,249.6,17934.2,35,241,1
2160,67685,124,388.2,16797.8,32,191,0
1922,68135,145,381.4,15285.8,44,208,1
1922,59803,120,517.2,13943.8,25,130,0
1559,42609,43,226.6,10442.2,15,120,0
1559,53679,58,304.4,12529.0,19,107,1
933,21711,27,289.8,5022.6,4,42,0
933,37010,44,447.8,7636.4,21,79,1
1721,50909,251,309.6,11694.4,19,98,0
1721,64460,115,280.0,14395.0,34,186,1
1303,38142,36,94.0,7937.0,16,89,0
1303,49805,86,305.6,9662.4,32,114,1
1988,65532,81,239.4,15043.6,29,205,0
1988,73954,165,356.6,16869.2,47,239,1
1899,64030,78,244.0,14092.0,38,182,0
1899,72594,68,358.8,16556.6,50,167,1
1774,55830,94,609.0,11462.4,25,216,0
1774,62363,123,454.8,13974.8,36,176,1
1955,70219,115,240.4,15707.2,42,241,1
1955,55087,140,475.2,12687.4,13,149,0
1153,29104,41,439.0,6745.0,7,80,0
1153,45722,67,403.8,9031.8,28,102,1
2182,68305,191,612.6,16536.4,44,178,0
2182,73925,163,460.0,17840.8,40,266,1
2013,71722,96,458.0,16944.4,45,164,1
2013,68207,132,558.0,16315.2,36,152,0
1917,55101,143,429.4,13572.2,23,175,0
1917,63704,139,503.0,15304.0,29,178,1
2166,72986,106,379.4,16970.6,35,264,1
2166,63890,251,245.0,14825.6,21,233,0
1866,68587,66,321.6,16217.6,37,193,1
1866,58588,117,320.2,14115.8,21,192,0
1608,56959,115,243.4,11709.6,44,145,1
1608,45493,125,493.8,11121.8,18,112,0
1563,40241,99,461.6,9592.2,11,75,0
1563,54309,77,462.4,12268.2,25,149,1
